dataset,sample_id,retriever,gold_document_count,recall_at_5,mrr_at_5,candidate_recall_at_20,candidate_artifact_id
pubmedqa,390,contriever,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:2635d3c4f3aab9209d662014effe9965064053c9dc7db04ff8867b03dcaf88f9
pubmedqa,391,contriever,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:54ffc0f89b214baabb003293712d84e9f5c2861ae170d968cefd57c7fbb8686a
pubmedqa,392,contriever,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:00ea171c963598d2d5f1f6c1b7f1a89ae50c2f8d542d7a48bc12a7b4991173a5
pubmedqa,393,contriever,6,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:9686cc2ee9355efefb49caf76a3df95e72537dd6d80505e1ff8879792ed0922a
pubmedqa,394,contriever,3,1.0,1.0,1.0,candidate:sha256:0d411cf9580c081914740bcd6cf669f9329802bdcb9e52774591264c680142b7
pubmedqa,395,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:472ecc6440d23a45c17f262eadece00d6e079ee495f9c7ad864769982f7945be
pubmedqa,396,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:ede9f48852756d7be522f71bb965f19206beee4aa1f12f1a79a833f289db56a4
pubmedqa,397,contriever,2,1.0,1.0,1.0,candidate:sha256:a0fabd92b1f5bb180cf79aa89a148101efefb14f5ffe86c919daa00092f4f46b
pubmedqa,398,contriever,3,1.0,1.0,1.0,candidate:sha256:7c69c90654ac6b9c514416bf3482587d1d694d38a70f8838553e19bda26d6fc2
pubmedqa,399,contriever,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:699a98ff90a8733d43a33b6a4760d9154e1dd6d96cf9fa694d9913312ca5c724
pubmedqa,4,contriever,6,0.5,1.0,0.5,candidate:sha256:cf9f259a0b4a26f374809bb553a05db4a7be2e0bb52319daaae802eed8be059c
pubmedqa,40,contriever,3,1.0,1.0,1.0,candidate:sha256:2457d7074cd5f833545cd58f51f82bcd7c1648bd74da88bbc4b001104dc34961
pubmedqa,400,contriever,6,0.5,1.0,0.6666666666666666,candidate:sha256:6081b205e4c8fc1ad053d4e18731b93e8c44cb83f154dc11055e091f33ba8ca1
pubmedqa,401,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:238a45ef3b601ab5ecbf9aa5cb46f32af5819cd994cffb7af56adb553976c3d0
pubmedqa,402,contriever,6,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:695a697fe634c4e1f84f101619e33af30982277da78a4e49b64b2b16ca686b49
pubmedqa,403,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:612872bd2ddfbbbb47e93ef5952bb5c33ed201f3e404212d334ea5539d5a1c60
pubmedqa,404,contriever,3,1.0,1.0,1.0,candidate:sha256:51b5b2f867bef52b0841d65288319cf0c98b76403376b5e1007d1796f0a2a017
pubmedqa,405,contriever,3,1.0,1.0,1.0,candidate:sha256:fdb06ec2f9b97bd54c87964bbcd8309228b8afb04b29706e4f6469d73ae6b9f0
pubmedqa,406,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:ccb360c506f88cabc63999042a7cb17e4203f8a9b8d6e5023574119ad9b3f8df
pubmedqa,407,contriever,7,0.42857142857142855,1.0,0.42857142857142855,candidate:sha256:4c1e1f147a524feff710511570abaf436cb0bba0c1371e94d0229129459c114c
pubmedqa,408,contriever,4,0.5,1.0,0.75,candidate:sha256:040a06b62d3ce68cbe1c71eae2c86e821a0cc36305ea602271a7a1eddc7cc996
pubmedqa,409,contriever,3,1.0,1.0,1.0,candidate:sha256:608a727f18a6d0962f3fd676fd5473064f8de72c3e1f4b9285a81dcfad3ce211
pubmedqa,41,contriever,8,0.25,1.0,0.375,candidate:sha256:8a747f53f3845f5cf96053c1a774c352cca7f557d2c02ce03a59c2ef75a4a109
pubmedqa,410,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:c6e5fd165316d97dc105cc9d0cc51755ba2478348cafccd51e5c44a836438b6a
pubmedqa,411,contriever,3,1.0,1.0,1.0,candidate:sha256:ae2bf2ea2d2b2666648b43a257026f5caa8cf19e42ea140b541c9d6f4a8085df
pubmedqa,412,contriever,4,0.5,1.0,0.5,candidate:sha256:14b4d25df7bd4f0256c2711c537486433f047f37fc2095e8d6c5b73fc4da0e09
pubmedqa,413,contriever,3,1.0,1.0,1.0,candidate:sha256:65c3df24e7fb862e6eb0ba48ca4e513d40a4fe6ebdb757418019451343c3e93a
pubmedqa,414,contriever,4,0.75,1.0,1.0,candidate:sha256:e7e76fef90ab2b63da4096466085b8f41feb894376c874272d1af1a56700ea0c
pubmedqa,415,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:9748fecda8a3a66f1d532cfe5b946f7cd6f2f258f590309a6b21721a6c436d2f
pubmedqa,416,contriever,3,1.0,1.0,1.0,candidate:sha256:f69670f44f653629e9fe5480e3a5787f2c7b2fbc2023081645265aca89e7ccd6
pubmedqa,417,contriever,3,1.0,1.0,1.0,candidate:sha256:f19f46dfceae8d66513792dcd46c51f0ae57b853a0948037b2a36904244bee6d
pubmedqa,418,contriever,4,1.0,1.0,1.0,candidate:sha256:e961a50825c8aebb88fa7f269e57172ed72d0d46bd775b3bc77cd827c0509102
pubmedqa,419,contriever,7,0.5714285714285714,1.0,0.7142857142857143,candidate:sha256:bdfb2543038b3b1ea99b25862cfbe3b4fb94eb2df7a14e6d6b1cfde938b9eb9c
pubmedqa,42,contriever,3,1.0,1.0,1.0,candidate:sha256:34c963b61012f283e83c62fe87227062d3b4c24e72320e7a19775a535fe9b43c
pubmedqa,420,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:dc30ea40cb0af173f976e7dd26f5505c29c76018b496173b2c906f0f6728754e
pubmedqa,421,contriever,3,1.0,1.0,1.0,candidate:sha256:568d3e3a239a1c4c7c05ed938df363a22ffd3492cb9f45b17fb0d45bdf2c985a
pubmedqa,422,contriever,3,1.0,1.0,1.0,candidate:sha256:dd171737de19b6ea60688520eb52171a62978591b2c7fcb91b16d79022ce680b
pubmedqa,423,contriever,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:91d052bf91e06fc4976ee789a123144b73aed36e7323139399e21811b812435b
pubmedqa,424,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:4b7250fd5753f282ba9c1913e208ba595142aaa680e908b5acbc3ebcebf5a8b1
pubmedqa,425,contriever,3,1.0,1.0,1.0,candidate:sha256:b02a43d1f4cd817172cf6210d65adb0c042a1efbd2ea70b7ba45991c046b23c0
pubmedqa,426,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:3dfb5acca7bc8ab92b8b3173b048bbdde201574cce5bc6a0d0a4d52ef479f506
pubmedqa,427,contriever,4,0.5,1.0,0.75,candidate:sha256:90c2a0cc5cdd45d617a81588e11c8858250a2f873da1373a7ef36ed9caf78d86
pubmedqa,428,contriever,3,1.0,1.0,1.0,candidate:sha256:b4c492ba7ffc8c505885a6c7d43607f3b98e0263cdfdaead0fd5fcbf662af519
pubmedqa,429,contriever,4,0.75,1.0,0.75,candidate:sha256:b616844337e1d62cde780bc6477a59726cdba980be18bd614cf7a688b99c83a7
pubmedqa,43,contriever,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:6e4e51b136bb4dfa2326720e92fd56722312c29686a3011b014417a3d0c78ab9
pubmedqa,430,contriever,3,1.0,1.0,1.0,candidate:sha256:a9c0e3f1340e3b250e91818a565b99c4df009e3474d737ee8d177d984db85783
pubmedqa,431,contriever,7,0.7142857142857143,1.0,0.7142857142857143,candidate:sha256:edb27efaf53c4bc6525782845bacf95187b4957572a9728767fa3ab3236fd652
pubmedqa,432,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:0fefaf6b95562d0323469751d1fc2cd2328c70658eb53c01d7d40476835440d3
pubmedqa,433,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:325bce8962e999023a84a0ec556d2c85b545dd3034ffe5df107925a16ccab389
pubmedqa,434,contriever,3,1.0,1.0,1.0,candidate:sha256:5a0920928f83cf404a0c15b40e10958550c70f7ebf28dd3af66e6227e4e011b0
pubmedqa,435,contriever,4,0.5,1.0,0.75,candidate:sha256:39613b8294fb09e0a3d082b35299141073bf5dc9be84c3fc7f36bf0579a69384
pubmedqa,436,contriever,4,1.0,1.0,1.0,candidate:sha256:bbdc3a8b17e6462685c91a7695009f28f683e2ae1ef187563d885d6599502a37
pubmedqa,437,contriever,3,1.0,1.0,1.0,candidate:sha256:9d0b4a6806a2f631fa5b8a645271b32a4d2bc5d0b5355fb7a474c084f748e701
pubmedqa,438,contriever,5,0.4,1.0,0.4,candidate:sha256:d9500013c40809fe112e8ecbbc9dad6dd18a2a24d67c9cae2b771070e18eb77e
pubmedqa,439,contriever,4,0.75,1.0,1.0,candidate:sha256:2c04578ec7ff0e9fb4b2b8a896e72b3c37f72a25d31c5639dccbcd505c9c2841
pubmedqa,44,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:696617443af7b94e38ef1c0db90ced569b4dfe5f8c5a5bb270cfcac9f41fb4c4
pubmedqa,440,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:6035b1aec196b7c7cd8ea8d78350015caafc8aa9513a272e5d93a5ad42bdbc61
pubmedqa,441,contriever,3,1.0,1.0,1.0,candidate:sha256:0943342d12cb6c4c51fa9f7941b098782c68fc86af2f49dd1b7676300b822fe5
pubmedqa,442,contriever,4,0.75,1.0,1.0,candidate:sha256:d4905c2e44c9b75323c2b04c711ddd5f8e8975eb95ed73fce392fc5fa29ea131
pubmedqa,443,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:f0a55520711d59920f8815a810170d0fa367034848172fe36d0fc882d6c65267
pubmedqa,444,contriever,3,1.0,1.0,1.0,candidate:sha256:c0deed19fbdd33af181b9f179ff035765fb0ea5ec7b54f51030f6ec81c8f0d0a
pubmedqa,445,contriever,3,1.0,1.0,1.0,candidate:sha256:ce9c9b1891039d41ac23895314650ba6c0f2fba898755b3eff66d22b9f98ca21
pubmedqa,446,contriever,6,0.5,1.0,0.6666666666666666,candidate:sha256:09f97c5886ce1154f956bafa39683ccd7df546ad0366829265f4f131d33d58e1
pubmedqa,447,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:5d9cd87c35b45f12dbaf594adc7f34653a421a28ecce8bd94a903dab294bec42
pubmedqa,448,contriever,4,1.0,1.0,1.0,candidate:sha256:aa4663dbb631fb9bfccbf1671de0265da8953b1935213e9d690fa1ca761b5021
pubmedqa,449,contriever,2,1.0,1.0,1.0,candidate:sha256:a8d8ae2f84891ac76b3f3498756964baa6259b84927e37599721bb70e86140e9
pubmedqa,45,contriever,3,1.0,1.0,1.0,candidate:sha256:dfe8a254674cca2973a1627e7134c484605e4f91444a47aa9925fc8753975e0e
pubmedqa,450,contriever,3,1.0,1.0,1.0,candidate:sha256:58785dc587a1924c2439761f65d52f9c8f656042726c3d4b0b15471baef60a3a
pubmedqa,451,contriever,3,0.0,0.0,0.0,candidate:sha256:a31ab3caee45420a7f48eb98360496c4f97241c7e244c7e48c7cb225a23fbaf0
pubmedqa,452,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:b2f815950a3cce932f1787d2e1cdc91048175c0602d1fd30ff1752a6ba9b659a
pubmedqa,453,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:8a5fe6eab39045299341c4faae4e692562c472ccc509c99ceb2db554d4078d65
pubmedqa,454,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:f7a39c475bde864068f6d4d3827e614d7a8e4f1637b473a26095197a1845e7cf
pubmedqa,455,contriever,3,1.0,1.0,1.0,candidate:sha256:133576e9c3181e7b798a44a9dfbde8c8726d4c74abac45a29f9cd644d79d5a96
pubmedqa,456,contriever,3,1.0,1.0,1.0,candidate:sha256:d484137de43ce28ef70a1e0c698583f93e8a73ae0c8a7641e43fe935dce523eb
pubmedqa,457,contriever,4,0.75,1.0,1.0,candidate:sha256:496b5f0eca5a37d580e5eaddc2c08a3bf22e5dc18a22f553edcd43b795692a94
pubmedqa,458,contriever,3,1.0,1.0,1.0,candidate:sha256:88346476995c4255216d25c333ec8247e02d7b5e538c83002eab33b861b792d8
pubmedqa,459,contriever,3,1.0,1.0,1.0,candidate:sha256:7a3e57e27dd9c57edc625f2ce51ca9bb5cb06f088be52b39217907ef49281590
pubmedqa,46,contriever,4,0.75,1.0,0.75,candidate:sha256:390d2667c83c7861f1c082b2827280e9f7ea911119f5e2e6bfe50683b694de51
pubmedqa,460,contriever,3,1.0,1.0,1.0,candidate:sha256:53aefc55d41a30dc7185f704ef2d22af1fd23c61fbf50845a55b7ad0e8b77cf3
pubmedqa,461,contriever,3,1.0,1.0,1.0,candidate:sha256:40f85273e278982322e1e9318b274602ff2d21efa997db04d818f4b4a59a9e67
pubmedqa,462,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:c6f437b3b3d951ad25df63bd856e5935e8504c7cca7f85736df46afd82567882
pubmedqa,463,contriever,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:9bde74f0c0183f1cf555ef3317318fa27cf760318efdd7451d0699a4a8fd1b87
pubmedqa,464,contriever,2,0.5,1.0,0.5,candidate:sha256:4d4c4390d324bd0652216efcb28dc05aa62e715942f91138623ececd66f377f8
pubmedqa,465,contriever,4,1.0,1.0,1.0,candidate:sha256:6ffcadeb2d31fc850f64a5321447b370720cdb844a8de5e567c63250a76e32e4
pubmedqa,466,contriever,3,1.0,1.0,1.0,candidate:sha256:8b032b06cdbe326e318a3eb793723bb14c3f5cb2f21b983b298a203b9995cd6a
pubmedqa,467,contriever,4,0.25,1.0,0.5,candidate:sha256:6bd91ea20c387f1a874b7e9c89a02c24989b67f487bf72cc88ec0c356200a2d2
pubmedqa,468,contriever,3,1.0,1.0,1.0,candidate:sha256:33386214ee4c2952cf085329b7d275475eabb6f8ae035c132d276ca30e6d7315
pubmedqa,469,contriever,2,0.5,1.0,0.5,candidate:sha256:29e186ca181896bd19d8c436338a7eee6ea6a7f7b03d74198a14b8d3e69c4627
pubmedqa,47,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:80c1cfa71e068d6a1e6a5738a1bd73b82866d072219d7aaf1693c029cfe5e9ea
pubmedqa,470,contriever,3,1.0,1.0,1.0,candidate:sha256:5e0b8f0cc0774a212e8f93c5ec85be9235ff06802a004b48566370b4c37632a2
pubmedqa,471,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:0fe1179e84315ddc82f807a7fa9f2d1d43aed8b7f39664fc498309e8c86eb474
pubmedqa,472,contriever,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:2d8a9565e17451e7aa9b5a81a92c3b71cace51a24684f8b140583f2d237f7426
pubmedqa,473,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:871e8a896f80205def7bf897e3525ac8fcdcc7f0f13ff96c4f3da846cf876a06
pubmedqa,474,contriever,3,1.0,1.0,1.0,candidate:sha256:c61ad71b16ddff20011db08fb9c547da86c80d8341a21dcb7f6b597d228a0592
pubmedqa,475,contriever,3,1.0,1.0,1.0,candidate:sha256:e4e82b358f92c659f50939641737da55fca8ba7f5308b39205cfdd924b3dcd95
pubmedqa,476,contriever,6,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:2709c99d5f53231919dcceb136fe50c28c613beb8cd40fdaf5593e9f3bbe8160
pubmedqa,477,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:45040e6dab7adbe17636bc0e24eaba35636a948e78085e64d02f1639057bb94b
pubmedqa,478,contriever,4,0.75,1.0,1.0,candidate:sha256:b5feb2c5e84a657ccb76a62c6c33b7a1ae5200284490338e69da73356231f6d2
pubmedqa,479,contriever,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:f9ed29c0d9a31bc898b2085436bae14047d7f36d74d9b22e26a23eb9336b6897
pubmedqa,48,contriever,4,0.75,1.0,0.75,candidate:sha256:0b7e595950157806e601dc752e3d665e78ed8416f054f60172ef7d11c1b02a5f
pubmedqa,480,contriever,5,0.4,1.0,0.4,candidate:sha256:428071f0e81fde6bae03062b3855f3a827de5b5fdb8695d2137196a630308c3c
pubmedqa,481,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:d9f147f9066748ed8215d2247a3ac28fdd9016e164aff337a0aec8217fcf08ff
pubmedqa,482,contriever,3,1.0,1.0,1.0,candidate:sha256:eeebaf5a19df551243c0ab141775393bf1fcd1b207533d08d2cd082a0cd02599
pubmedqa,483,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:797ac085cd42226572434c9efc6fab5de09d3eca45e8cb721cc2bcb1c6e71edb
pubmedqa,484,contriever,2,0.5,1.0,0.5,candidate:sha256:7d9c7eedea08c1e075822755bbae9ef242f9a1f8a6a3253dbfde864e6fc06d20
pubmedqa,485,contriever,3,1.0,1.0,1.0,candidate:sha256:b4d829debdfdebf432b552dadfd044c56326ee8f96a62d682ff5dab6ecf1167c
pubmedqa,486,contriever,4,0.75,1.0,0.75,candidate:sha256:0f8586408ca7764ee503e164b7e759461dbd4933df9b1ac4da1632092f75247e
pubmedqa,487,contriever,3,1.0,1.0,1.0,candidate:sha256:84546026232751044f78c115f336bbf584a986153dd9cc30bd453d8364ad555a
pubmedqa,488,contriever,3,1.0,1.0,1.0,candidate:sha256:6a82a1ecc4f8f0962c58dce800b727f4797a98cd00c3a28db9b94859218e197d
pubmedqa,489,contriever,3,1.0,1.0,1.0,candidate:sha256:58281a14f9fb04a120835201d24fa6c061bb8a0811d5bae3c7a084e91b302494
pubmedqa,49,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:7d2c2f27ddde4914c18ae9792d62087747ee3e57cb28f8403cf14d2d42207358
pubmedqa,490,contriever,3,1.0,1.0,1.0,candidate:sha256:3fd0616a2055d08c431123edfb88066663295954e98be6684ee5b8dca176e76d
pubmedqa,491,contriever,3,1.0,1.0,1.0,candidate:sha256:7febc81d943f8cfe5d7ad770470c3c49eacd4f6404f7216230193e32bbe8e023
pubmedqa,492,contriever,3,1.0,1.0,1.0,candidate:sha256:3f84703a5c184a4f16f9b89bc81e2456cbe61d91117dab88ae58dad1bf9ff6b0
pubmedqa,493,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:f329507fb67dcab70458e96c5d7827236b5924de221dc121144455f62b247d3b
pubmedqa,494,contriever,3,1.0,1.0,1.0,candidate:sha256:5dc79e58c5ee100a822f69f5327f831fbf7e3129e69c60c749f118d13874dbc6
pubmedqa,495,contriever,3,1.0,1.0,1.0,candidate:sha256:87e321575d5d19703fdeeda085a928f7a402525e1a34600dfe4ee1a2a9794a05
pubmedqa,496,contriever,3,1.0,1.0,1.0,candidate:sha256:34bb0af385aa5646e61e878d0a38a230f2fd2815878760dccd6c5eeb3e01767e
pubmedqa,497,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:0e6be8ce2b7d556be647cb826d6876325ca0ea0118cda22e1c88f6c0ca334f98
pubmedqa,498,contriever,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:0f00bf0d54e8d340121bb64187765faad81441430ab0c169a536944e8a927c42
pubmedqa,499,contriever,6,0.3333333333333333,1.0,0.5,candidate:sha256:59badbb0c729dabec538e93aa675b72af006ce79360b583d3e402342b7f91c53
pubmedqa,5,contriever,2,0.0,0.0,0.0,candidate:sha256:f3a6071ea512d4567b83db7e72d9ecaab4d63248fb93de51faee15dae155f764
pubmedqa,50,contriever,3,1.0,1.0,1.0,candidate:sha256:59727b46f8669f564b844c4d603340b0320c61b333a0849f3586c9f0f0340980
pubmedqa,500,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:927898e9421522d439d60e3d72f2a128e60ccf20c7b278e0a71184e988862f93
pubmedqa,501,contriever,3,1.0,1.0,1.0,candidate:sha256:3b16a461576677a5f67df6cad8b75acc48da18699a0c95349d585b87129a9123
pubmedqa,502,contriever,3,1.0,1.0,1.0,candidate:sha256:7e6ced2b4e5207c8530a01db986fd5c6d0bc0d4389a4569dfee6a658f5ba1fcd
pubmedqa,503,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:a7224ef1b133977bebaf8f9f24f501b278b1be729290793496d15f87f1d3d242
pubmedqa,504,contriever,6,0.8333333333333334,1.0,0.8333333333333334,candidate:sha256:86cc8e6d021965de8c136e5443193deabf598eed20abe300171cb09bd4c98918
pubmedqa,505,contriever,7,0.5714285714285714,1.0,0.5714285714285714,candidate:sha256:d2769acaebd298d1adee27261bbf9b20e10a627ae96fe4e31323a15db40a958a
pubmedqa,506,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:b2b5a9754632838dd01e2ce6459485e7f7119302fb672b8708856a3bb7bfe874
pubmedqa,507,contriever,3,1.0,1.0,1.0,candidate:sha256:0ceaf3db329880d90ab0b76e655e7b19e30538300520c3db53123b6cd9abba80
pubmedqa,508,contriever,3,1.0,1.0,1.0,candidate:sha256:1834ba7573da38cd46fa1d64a9b95ad6b0d81e576d3b21ae821bac9423043940
pubmedqa,509,contriever,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:f069a48b433141364d98cf326e9de7cf43d6eecf3a05035876b1d672264a8f45
pubmedqa,51,contriever,8,0.25,1.0,0.25,candidate:sha256:d316e85f919dde3a531e2b2a08c2e755281e1f1dddca0518a8a8e94f613d2558
pubmedqa,510,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:adad25b626f8e2fd86d90b0867bc1ab9850c9b3836368eeef386da105b3da723
pubmedqa,511,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:5e34c8f110cc4ff073065b4af571a22c792f7f1d9b386c2ba3c2a6e53dc7bf70
pubmedqa,512,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:d805e21c45f8c8a010030d3ea3cc811a14f8bbe39d15ee6ceb020b0842f77d21
pubmedqa,513,contriever,5,0.4,1.0,0.4,candidate:sha256:2f3ec984eb5b6de26352b598d36b146edd49c385ba2fcc3514e044b96a67361c
pubmedqa,514,contriever,3,1.0,1.0,1.0,candidate:sha256:0aec4cc49e27ef92285b01acd47db782bf4a7cecdc823f37bd31b02401b3d1bc
pubmedqa,515,contriever,4,0.75,1.0,1.0,candidate:sha256:c361cdc9fd3bdb4b65bdd1be3dccfd86ee8b2eb2bd053002ccd62ba17b03d1c2
pubmedqa,516,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:7013939855439f27d72f5aff93136dc2ce10e53e7a4c7f3744c02064c8365c44
pubmedqa,517,contriever,3,1.0,1.0,1.0,candidate:sha256:a042ec0ae5ef1ee94ec14a6f0cd8382479e90cb575bc375b04d00ab661712b1c
pubmedqa,518,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:545919359ca0597bc36369c675d689941216e7e53896b1fbd38cd05700f5ea37
pubmedqa,519,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:10c91c6cd28b3fdf1e56e21cf6b1771b472ba8435a16cd163b734d5ca651b14b
pubmedqa,52,contriever,3,1.0,1.0,1.0,candidate:sha256:fe9ced96ffe0f4a69c06e9599f874c03720d2232489c55713c9e266318f8a331
pubmedqa,520,contriever,3,1.0,1.0,1.0,candidate:sha256:c8c89ac3755f4f475f89b215385baeb03428997a1b15b9f57cd63465bbeb96da
pubmedqa,521,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:11bb19791661ed36821dc861952be44df03be7f60c4667b86f604058d389c284
pubmedqa,522,contriever,5,0.0,0.0,0.2,candidate:sha256:74bc2ef8713a202fffd42174ac01dbbf14020a62c721f799f45819373be3c10a
pubmedqa,523,contriever,4,1.0,1.0,1.0,candidate:sha256:85d55c66cf7f3b562d29ff6081889fc5a93e7962a1a2d7bad94595e3ec35035d
pubmedqa,524,contriever,3,1.0,1.0,1.0,candidate:sha256:b02459aa2289686d0a332c81adf986dc60dbdf0155fcd28842ee14cc1df2838d
pubmedqa,525,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:192d76624d534e6a83dde8d43c7f2c0c0fb33a7e725f59788f04958b104a67e9
pubmedqa,526,contriever,3,0.6666666666666666,0.5,1.0,candidate:sha256:1a480b3a64b0af7d51e3ad47d1cd6ca0664c48f3c6b67b4c47db28b40e351f8c
pubmedqa,527,contriever,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:6d9fbd513495259f25c2d863f60c230e3741a7c8873b11917d3c30eced841c5a
pubmedqa,528,contriever,3,1.0,1.0,1.0,candidate:sha256:5aeb3f25280ebb57fbc5ad3404ba0d46f688377738df86761e1f079775027acb
pubmedqa,529,contriever,5,0.6,1.0,0.6,candidate:sha256:1460afafb9d8c390d9d0c33f1fccdb22c895fd543d143c86cc05f90dad083983
pubmedqa,53,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:86b5fcf93c2f711ceda95bf9b2174376a400b133ba73043883a66f36064fd8b1
pubmedqa,530,contriever,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:28af217a7e7752212ec12f335c2c63e74070c146627e9292460ffb0a8e8544a8
pubmedqa,531,contriever,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:359a7bb3b1cfbf0043bcda0ed71a9c14f131895b9ebbabdbfdb22adb8599a524
pubmedqa,532,contriever,3,1.0,1.0,1.0,candidate:sha256:bb1e1fcc9fdd42327eb7f398a30fbd4c9b1e96c79180ed4b38202cb250b3ef39
pubmedqa,533,contriever,3,0.6666666666666666,1.0,1.0,candidate:sha256:d0fc05560b07aefa0de4b2afac9f0ed6932da8a0c0fa2be66e4a3cd9863814fd
pubmedqa,534,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:11f1dafe53c4681349e703e81583f5b984544b6e1a13de90839ee967087dbe82
pubmedqa,535,contriever,2,1.0,1.0,1.0,candidate:sha256:abccb9ab322a51c526194c48c9525ef1fe2195469b6a5b437b5604dde285ca1b
pubmedqa,536,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:6d7133bf5abbe99174ee80b8524117871e2e2aac487333ab17deca42150d8afd
pubmedqa,537,contriever,3,1.0,1.0,1.0,candidate:sha256:8d250d36022446de5ab57f4bf54d0d603289a620ff1eaa58189e9dc397b57202
pubmedqa,538,contriever,3,1.0,1.0,1.0,candidate:sha256:b431bad92382559bb6fa1b8b7cfdfb91bc4ff4c7261d6cd8d26bc7147083cc39
pubmedqa,539,contriever,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:8b14b62cfca9e04e744102d650efac54af5f033cc0b8be563b0987faa99d70e7
pubmedqa,54,contriever,3,1.0,1.0,1.0,candidate:sha256:6607b606b08112f01a6947c9d154b1e6e3dc97fa0e1f20f46eed120db436d9eb
pubmedqa,540,contriever,3,1.0,1.0,1.0,candidate:sha256:0002a1a86a71a2c5f19c8737519c42da63824300710c5317d06b8c63f895abca
pubmedqa,541,contriever,3,1.0,1.0,1.0,candidate:sha256:9a46ad27f0f3b16d1e63cd9ac590edf0eda5c02617a4c6dd3536b2939248d80a
pubmedqa,542,contriever,3,1.0,1.0,1.0,candidate:sha256:e58349fb662600ec1ad53470250e0a88fef4ada0f3eab3ca9e25ababb8f9d5bd
pubmedqa,543,contriever,4,1.0,1.0,1.0,candidate:sha256:16059b3f482f20bcff8ac846aafb824beba26f8a5b887b1e2bad84b784bcfaa8
pubmedqa,544,contriever,3,1.0,1.0,1.0,candidate:sha256:0886b6671088a55b221250c1ec448e5d20f590cf86968eaf3c2230dbd0710df8
